dataset_id,description,licensed
7011,Monthly refinery unplanned outage for HT units in North America in kb/d,yes
7012,Monthly refinery total outages for ALK units in North America in kb/d,yes
7013,Monthly refinery total outages for CDU units in Sudan in kb/d,yes
7014,Monthly refinery planned outage for FCC units in Middle East in kb/d,yes
7015,Monthly refinery unplanned outage for ALK units in Middle East in kb/d,yes
7016,Monthly refinery total outages for CDU units in Zambia in kb/d,yes
7017,Monthly refinery planned outage for CDU units in Argentina in kb/d,yes
7018,Monthly refinery total outages for HT units in Former Soviet Union in kb/d,yes
7019,Monthly refinery total outages for CDU units in Mexico in kb/d,yes
7020,Monthly refinery unplanned outage for RFMR units in Africa in kb/d,yes
7021,Monthly refinery unplanned outage for HCU units in Former Soviet Union in kb/d,yes
7022,Monthly refinery total estimated impact in Europe in kb/d,yes
7023,Monthly refinery planned outage for CDU units in Germany in kb/d,yes
7024,Monthly refinery planned outage for CDU units in Poland in kb/d,yes
7025,Monthly refinery unplanned outage for HCU units in Europe in kb/d,yes
7026,Monthly refinery planned outage for FCC units in Africa in kb/d,yes
7027,Monthly refinery unplanned outage for FCC units in Latin America in kb/d,yes
7028,Monthly refinery total outages for CDU units in Venezuela in kb/d,yes
7029,Monthly refinery planned outage for CDU units in Azerbaijan in kb/d,yes
7030,Monthly refinery total outages for CDU units in Sweden in kb/d,yes
7031,Monthly refinery total outages for CDU units in Middle East in kb/d,yes
7032,Monthly refinery total estimated impact in PADD 2 in kb/d,yes
7033,Monthly refinery total outages for CDU units in Colombia in kb/d,yes
7034,Monthly refinery planned outage for ALK units in Asia Pacific in kb/d,yes
7035,Monthly refinery total outages for CDU units in Bolivia in kb/d,yes
7036,Monthly refinery unplanned outage for FCC units in North America in kb/d,yes
7037,Monthly refinery planned outage for CDU units in India in kb/d,yes
7038,Monthly refinery unplanned outage for all units in North America in kb/d,yes
7039,Monthly refinery planned outage for CDU units in Korea in kb/d,yes
7040,Monthly refinery total outages for CDU units in Latin America in kb/d,yes
7041,Monthly refinery total outages for HCU units in Europe in kb/d,yes
7042,Monthly refinery total outages for COK units in Europe in kb/d,yes
7043,Monthly refinery planned outage for CDU units in Ecuador in kb/d,yes
7044,Monthly refinery planned outage for CDU units in Nigeria in kb/d,yes
7045,Monthly refinery total outages for HT units in Europe in kb/d,yes
7046,Monthly refinery planned outage for CDU units in North America in kb/d,yes
7047,Monthly refinery planned outage for CDU units in Turkey in kb/d,yes
7048,Monthly refinery planned outage for CDU units in Indonesia in kb/d,yes
7049,Monthly refinery total outages for CDU units in Belgium in kb/d,yes
7050,Monthly refinery total outages for HT units in North America in kb/d,yes
7051,Monthly refinery planned outage for FCC units in Asia Pacific in kb/d,yes
7052,Monthly refinery total outages for CDU units in New Zealand in kb/d,yes
7053,Monthly refinery planned outage for CDU units in Venezuela in kb/d,yes
7054,Monthly refinery total outages for ALK units in Latin America in kb/d,yes
7055,Monthly refinery total outages for CDU units in Serbia in kb/d,yes
7056,Monthly refinery total outages for FCC units in PADD 1 in kb/d,yes
7057,Monthly refinery total outages for HCU units in Latin America in kb/d,yes
7058,Monthly refinery total outages for CDU units in Vietnam in kb/d,yes
7059,Monthly refinery total outages for FCC units in PADD 4 in kb/d,yes
7060,Monthly refinery planned outage for CDU units in Bangladesh in kb/d,yes
7061,Monthly refinery total outages for CDU units in PADD 2 in kb/d,yes
7062,Monthly refinery total outages for CDU units in Netherlands in kb/d,yes
7063,Monthly refinery planned outage for CDU units in Bulgaria in kb/d,yes
7064,Monthly refinery planned outage for CDU units in Hungary in kb/d,yes
7065,Monthly refinery planned outage for CDU units in Thailand in kb/d,yes
7066,Monthly refinery planned outage for CDU units in France in kb/d,yes
7067,Monthly refinery planned outage for FCC units in Latin America in kb/d,yes
7068,Monthly refinery planned outage for CDU units in Jordan in kb/d,yes
7069,Monthly refinery planned outage for CDU units in Bosnia and Herzegovina in kb/d,yes
7070,Monthly refinery planned outage for CDU units in Greece in kb/d,yes
7071,Monthly refinery total outages for HCU units in Middle East in kb/d,yes
7072,Monthly refinery unplanned outage for all units in Middle East in kb/d,yes
7073,Monthly refinery total outages for CDU units in Norway in kb/d,yes
7074,Monthly refinery planned outage for CDU units in Peru in kb/d,yes
7075,Monthly refinery total outages in CDU units in Africa in kb/d,yes
7076,Monthly refinery unplanned outage for HCU units in Latin America in kb/d,yes
7077,Monthly refinery planned outage for RFMR units in Asia Pacific in kb/d,yes
7078,Monthly refinery total outages for CDU units in Angola in kb/d,yes
7079,Monthly refinery planned outage for COK units in Former Soviet Union in kb/d,yes
7080,Monthly refinery planned outage for CDU units in Uruguay in kb/d,yes
7081,Monthly refinery unplanned outage for HCU units in Asia Pacific in kb/d,yes
7082,Monthly refinery planned outage for FCC units in North America in kb/d,yes
7083,Monthly refinery planned outage for COK units in Africa in kb/d,yes
7084,Monthly refinery planned outage for CDU units in Yemen in kb/d,yes
7085,Monthly refinery unplanned outage for HCU units in Africa in kb/d,yes
7086,Monthly refinery planned outage for CDU units in Myanmar in kb/d,yes
7087,Monthly refinery unplanned outage for COK units in North America in kb/d,yes
7088,Monthly refinery total outages for COK units in Latin America in kb/d,yes
7089,Monthly refinery total outages for CDU units in Romania in kb/d,yes
7090,Monthly refinery planned outage for CDU units in Saudi Arabia in kb/d,yes
7091,Monthly refinery planned outage for CDU units in Japan in kb/d,yes
7092,Monthly refinery total outages for RFMR units in Middle East in kb/d,yes
7093,Monthly refinery total outages for CDU units in Egypt in kb/d,yes
7094,Monthly refinery total outages for CDU units in Europe in kb/d,yes
7095,Monthly refinery planned outage for CDU units in Europe in kb/d,yes
7096,Monthly refinery planned outage for CDU units in Spain in kb/d,yes
7097,Monthly refinery total outages for CDU units in Cuba in kb/d,yes
7098,Monthly refinery planned outage for CDU units in Russia in kb/d,yes
7099,Monthly refinery planned outage for HT units in North America in kb/d,yes
7100,Monthly refinery planned outage for COK units in Latin America in kb/d,yes
7101,Monthly refinery total outages for CDU units in Austria in kb/d,yes
7102,Monthly refinery total estimated impact in Middle East in kb/d,yes
7103,Monthly refinery planned outage for COK units in Middle East in kb/d,yes
7104,Monthly refinery planned outage for CDU units in Asia Pacific in kb/d,yes
7105,Monthly refinery total outages for CDU units in Czechia in kb/d,yes
7106,Monthly refinery total outages for ALK units in Europe in kb/d,yes
7107,Monthly refinery planned outage for CDU units in Lithuania in kb/d,yes
7108,Monthly refinery planned outage for CDU units in Vietnam in kb/d,yes
7109,Monthly refinery total outages for CDU units in Taiwan in kb/d,yes
7110,Monthly refinery unplanned outage for RFMR units in Asia Pacific in kb/d,yes
7111,Monthly refinery total outages for CDU units in Indonesia in kb/d,yes
7112,Monthly refinery total outages for OTHER in Latin America in kb/d,yes
7113,Monthly refinery total outages for CDU units in France in kb/d,yes
7114,Monthly refinery planned outage for CDU units in Kazakhstan in kb/d,yes
7115,Monthly refinery total outages for CDU units in Ecuador in kb/d,yes
7116,Monthly refinery planned outage for CDU units in Congo in kb/d,yes
7117,Monthly refinery planned outage for CDU units in Africa in kb/d,yes
7118,Monthly refinery total outages for CDU units in Bangladesh in kb/d,yes
7119,Monthly refinery unplanned outage for ALK units in North America in kb/d,yes
7120,Monthly refinery total outages for ALK units in Africa in kb/d,yes
7121,Monthly refinery planned outage for CDU units in Iran in kb/d,yes
7122,Monthly refinery total outages for CDU units in Switzerland in kb/d,yes
7123,Monthly refinery unplanned outage for all units in Europe in kb/d,yes
7124,Monthly refinery total outages for CDU units in Pakistan in kb/d,yes
7125,Monthly refinery unplanned outage for FCC units in Former Soviet Union in kb/d,yes
7126,Monthly refinery total outages for CDU units in United Arab Emirates in kb/d,yes
7127,Monthly refinery total outages for FCC units in Former Soviet Union in kb/d,yes
7128,Monthly refinery unplanned outage for COK units in Former Soviet Union in kb/d,yes
7129,Monthly refinery total outages for FCC units in Middle East in kb/d,yes
7130,Monthly refinery total outages for RFMR units in Asia Pacific in kb/d,yes
7131,Monthly refinery total outages for FCC units in PADD 5 in kb/d,yes
7132,Monthly refinery planned outage for CDU units in Brunei in kb/d,yes
7133,Monthly refinery unplanned outage for CDU units in Europe in kb/d,yes
7134,Monthly refinery planned outage for all units in Former Soviet Union in kb/d,yes
7135,Monthly refinery total outages for CDU units in Azerbaijan in kb/d,yes
7136,Monthly refinery planned outage for all units in Africa in kb/d,yes
7137,Monthly refinery total outages for CDU units in Nicaragua in kb/d,yes
7138,Monthly refinery total estimated impact in PADD 1 in kb/d,yes
7139,Monthly refinery total outages for CDU units in India in kb/d,yes
7140,Monthly refinery unplanned outage for COK units in Latin America in kb/d,yes
7141,Monthly refinery unplanned outage for FCC units in Europe in kb/d,yes
7142,Monthly refinery planned outage for CDU units in Bolivia in kb/d,yes
7143,Monthly refinery unplanned outage for RFMR units in Europe in kb/d,yes
7144,Monthly refinery total outages for CDU units in Chad in kb/d,yes
7145,Monthly refinery total outages for CDU units in Peru in kb/d,yes
7146,Monthly refinery total outages for CDU units in Malaysia in kb/d,yes
7147,Monthly refinery total outages for CDU units in Yemen in kb/d,yes
7148,Monthly refinery planned outage for CDU units in Philippines in kb/d,yes
7149,Monthly refinery total outages for CDU units in Finland in kb/d,yes
7150,Monthly refinery total outages for CDU units in Slovakia in kb/d,yes
7151,Monthly refinery planned outage for CDU units in Former Soviet Union in kb/d,yes
7152,Monthly refinery planned outage for CDU units in Curacao in kb/d,yes
7153,Monthly refinery total outages for CDU units in Lithuania in kb/d,yes
7154,Monthly refinery total outages for CDU units in Kuwait in kb/d,yes
7155,Monthly refinery planned outage for CDU units in Egypt in kb/d,yes
7156,Monthly refinery total outages for COK units in Africa in kb/d,yes
7157,Monthly refinery planned outage for CDU units in Uzbekistan in kb/d,yes
7158,Monthly refinery planned outage for CDU units in Dominican Republic in kb/d,yes
7162,Monthly EA forecast for refinery runs in North Macedonia in kb/d,yes
7163,Monthly EA forecast for refinery runs in Costa Rica in kb/d,yes
7164,Monthly EA forecast for refinery runs in El Salvador in kb/d,yes
7165,Monthly EA forecast for refinery runs in Guatemala in kb/d,yes
7166,Monthly EA forecast for refinery runs in Honduras in kb/d,yes
7167,Monthly EA forecast for refinery runs in Niger in kb/d,yes
7169,Monthly refinery unplanned outage for CDU units in Canada in kb/d,yes
7170,Monthly refinery unplanned outage for CDU units in United States in kb/d,yes
7171,Monthly refinery unplanned outage for CDU units in Syria in kb/d,yes
7172,Monthly refinery unplanned outage for CDU units in Yemen in kb/d,yes
7173,Monthly refinery unplanned outage for CDU units in Oman in kb/d,yes
7174,Monthly refinery unplanned outage for CDU units in Bahrain in kb/d,yes
7175,Monthly refinery unplanned outage for CDU units in Kuwait in kb/d,yes
7176,Monthly refinery unplanned outage for CDU units in Israel in kb/d,yes
7177,Monthly refinery unplanned outage for CDU units in Saudi Arabia in kb/d,yes
7178,Monthly refinery unplanned outage for CDU units in United Arab Emirates in kb/d,yes
7179,Monthly refinery unplanned outage for CDU units in Jordan in kb/d,yes
7180,Monthly refinery unplanned outage for CDU units in Iraq in kb/d,yes
7181,Monthly refinery unplanned outage for CDU units in Norway in kb/d,yes
7182,Monthly refinery unplanned outage for CDU units in Denmark in kb/d,yes
7183,Monthly refinery unplanned outage for CDU units in Sweden in kb/d,yes
7184,Monthly refinery unplanned outage for CDU units in Bosnia and Herzegovina in kb/d,yes
7185,Monthly refinery unplanned outage for CDU units in Albania in kb/d,yes
7186,Monthly refinery unplanned outage for CDU units in Hungary in kb/d,yes
7187,Monthly refinery unplanned outage for CDU units in Czechia in kb/d,yes
7188,Monthly refinery unplanned outage for CDU units in Switzerland in kb/d,yes
7189,Monthly refinery unplanned outage for CDU units in Slovakia in kb/d,yes
7190,Monthly refinery unplanned outage for CDU units in Austria in kb/d,yes
7191,Monthly refinery unplanned outage for CDU units in Finland in kb/d,yes
7192,Monthly refinery unplanned outage for CDU units in Ireland in kb/d,yes
7193,Monthly refinery unplanned outage for CDU units in Portugal in kb/d,yes
7194,Monthly refinery unplanned outage for CDU units in Greece in kb/d,yes
7195,Monthly refinery unplanned outage for CDU units in Croatia in kb/d,yes
7196,Monthly refinery unplanned outage for CDU units in Turkey in kb/d,yes
7197,Monthly refinery unplanned outage for CDU units in Spain in kb/d,yes
7198,Monthly refinery unplanned outage for CDU units in United Kingdom in kb/d,yes
7199,Monthly refinery unplanned outage for CDU units in Poland in kb/d,yes
7200,Monthly refinery unplanned outage for CDU units in Italy in kb/d,yes
7201,Monthly refinery unplanned outage for CDU units in Netherlands in kb/d,yes
